"","Member_ID","Landing","Visits"
"85231","F4804358","Appeal_Claims",1
"85232","C7154787","Appeal_Claims",347
"85233","G8169512","Appeal_Claims",0
"85234","P0484437","Appeal_Claims",0
"85235","X7334008","Appeal_Claims",0
"85236","H1487463","Appeal_Claims",0
"85237","K9313387","Appeal_Claims",1
"85238","B6213411","Appeal_Claims",1
"85239","M8598451","Appeal_Claims",0
"85240","G8909291","Appeal_Claims",0
"85241","K8822326","Appeal_Claims",0
"85242","Y6898809","Appeal_Claims",0
"85243","T9796811","Appeal_Claims",2
"85244","P3486713","Appeal_Claims",0
"85245","J4377453","Appeal_Claims",0
"85246","Y5508824","Appeal_Claims",0
"85247","Y6798961","Appeal_Claims",0
"85248","Z0281827","Appeal_Claims",1
"85249","L4326509","Appeal_Claims",1
"85250","N0819466","Appeal_Claims",0
"85251","B9584174","Appeal_Claims",252
"85252","D0092638","Appeal_Claims",0
"85253","L9996224","Appeal_Claims",0
"85254","E5544165","Appeal_Claims",0
"85255","U4022293","Appeal_Claims",0
"85256","E2733710","Appeal_Claims",231
"85257","E9469439","Appeal_Claims",0
"85258","R1837231","Appeal_Claims",0
"85259","W1289711","Appeal_Claims",0
"85260","B4586149","Appeal_Claims",1
"85261","X5438535","Appeal_Claims",99
"85262","S4001884","Appeal_Claims",0
"85263","U4178307","Appeal_Claims",307
"85264","O9867452","Appeal_Claims",0
"85265","H0823352","Appeal_Claims",0
"85266","M4365431","Appeal_Claims",0
"85267","I5632534","Appeal_Claims",0
"85268","M5015104","Appeal_Claims",0
"85269","E1827514","Appeal_Claims",110
"85270","F4440318","Appeal_Claims",0
"85271","P1107211","Appeal_Claims",54
"85272","Y5641281","Appeal_Claims",0
"85273","Q8966912","Appeal_Claims",0
"85274","G3676262","Appeal_Claims",0
"85275","R6871575","Appeal_Claims",0
"85276","A1834602","Appeal_Claims",1
"85277","D7475654","Appeal_Claims",0
"85278","L8721252","Appeal_Claims",47
"85279","S5433921","Appeal_Claims",0
"85280","Y0432984","Appeal_Claims",0
"85281","I7980508","Appeal_Claims",0
"85282","P9445628","Appeal_Claims",0
"85283","P5157989","Appeal_Claims",0
"85284","E7140559","Appeal_Claims",0
"85285","H1543732","Appeal_Claims",0
"85286","F0317239","Appeal_Claims",0
"85287","F9884128","Appeal_Claims",0
"85288","N1544814","Appeal_Claims",0
"85289","I4195298","Appeal_Claims",0
"85290","T5481484","Appeal_Claims",0
"85291","S1748269","Appeal_Claims",158
"85292","U4029344","Appeal_Claims",0
"85293","P0695590","Appeal_Claims",258
"85294","K6459474","Appeal_Claims",132
"85295","N7596249","Appeal_Claims",0
"85296","M7260576","Appeal_Claims",57
"85297","I5579305","Appeal_Claims",0
"85298","U7049067","Appeal_Claims",427
"85299","D5649628","Appeal_Claims",0
"85300","Q5186808","Appeal_Claims",0
"85301","S7773312","Appeal_Claims",0
"85302","H1422464","Appeal_Claims",0
"85303","O2678445","Appeal_Claims",0
"85304","L5346899","Appeal_Claims",0
"85305","E1512616","Appeal_Claims",0
"85306","F4000703","Appeal_Claims",0
"85307","C9264480","Appeal_Claims",0
"85308","S3040671","Appeal_Claims",0
"85309","F3816706","Appeal_Claims",0
"85310","H2626881","Appeal_Claims",0
"85311","G1665761","Appeal_Claims",0
"85312","E2758250","Appeal_Claims",1
"85313","D6136017","Appeal_Claims",0
"85314","B0804674","Appeal_Claims",0
"85315","V7253168","Appeal_Claims",0
"85316","O0057315","Appeal_Claims",0
"85317","J6509529","Appeal_Claims",0
"85318","J5302055","Appeal_Claims",0
"85319","A6222155","Appeal_Claims",1
"85320","Y1153054","Appeal_Claims",0
"85321","F3343249","Appeal_Claims",0
"85322","F2872606","Appeal_Claims",35
"85323","X8131317","Appeal_Claims",0
"85324","W5398754","Appeal_Claims",219
"85325","Q0545921","Appeal_Claims",0
"85326","H5206120","Appeal_Claims",0
"85327","Z9950150","Appeal_Claims",0
"85328","P1816618","Appeal_Claims",1
"85329","D2550862","Appeal_Claims",0
"85330","Y2216071","Appeal_Claims",0
"85331","Q3784059","Appeal_Claims",0
"85332","P8391472","Appeal_Claims",0
"85333","O3227299","Appeal_Claims",0
"85334","I9309847","Appeal_Claims",0
"85335","Z7229970","Appeal_Claims",1
"85336","U3066676","Appeal_Claims",0
"85337","X7624221","Appeal_Claims",213
"85338","K9404330","Appeal_Claims",0
"85339","S0740520","Appeal_Claims",0
"85340","Z5319747","Appeal_Claims",0
"85341","U8875819","Appeal_Claims",0
"85342","B6358136","Appeal_Claims",102
"85343","U5345731","Appeal_Claims",0
"85344","Q7191596","Appeal_Claims",0
"85345","V5290325","Appeal_Claims",0
"85346","Z9385444","Appeal_Claims",13
"85347","A5808989","Appeal_Claims",0
"85348","O7083820","Appeal_Claims",0
"85349","F7924250","Appeal_Claims",0
"85350","B4937706","Appeal_Claims",0
"85351","E7726975","Appeal_Claims",0
"85352","L7918086","Appeal_Claims",0
"85353","B4894818","Appeal_Claims",0
"85354","D7808614","Appeal_Claims",0
"85355","N1389018","Appeal_Claims",102
"85356","R0664934","Appeal_Claims",0
"85357","B5537691","Appeal_Claims",1
"85358","Z4747334","Appeal_Claims",1
"85359","O0201550","Appeal_Claims",0
"85360","V5366541","Appeal_Claims",0
"85361","H2457092","Appeal_Claims",0
"85362","Y9474284","Appeal_Claims",0
"85363","E0539573","Appeal_Claims",1
"85364","A7741754","Appeal_Claims",0
"85365","Z7175860","Appeal_Claims",0
"85366","Q9895554","Appeal_Claims",0
"85367","E0918239","Appeal_Claims",0
"85368","W3132073","Appeal_Claims",0
"85369","Q5526930","Appeal_Claims",0
"85370","V7817091","Appeal_Claims",0
"85371","E3537132","Appeal_Claims",0
"85372","R4345526","Appeal_Claims",0
"85373","Y8929657","Appeal_Claims",0
"85374","L0806270","Appeal_Claims",1
"85375","G5879670","Appeal_Claims",0
"85376","L1078548","Appeal_Claims",0
"85377","X5039732","Appeal_Claims",0
"85378","I5072918","Appeal_Claims",0
"85379","T7418606","Appeal_Claims",0
"85380","V0038152","Appeal_Claims",0
"85381","W6849635","Appeal_Claims",355
"85382","I4530322","Appeal_Claims",0
"85383","I3460176","Appeal_Claims",255
"85384","C4559280","Appeal_Claims",0
"85385","M0260077","Appeal_Claims",1
"85386","M3938498","Appeal_Claims",173
"85387","N8870855","Appeal_Claims",0
"85388","X8135937","Appeal_Claims",0
"85389","T4233264","Appeal_Claims",1
"85390","Z2462249","Appeal_Claims",122
"85391","G1015076","Appeal_Claims",0
"85392","T2301302","Appeal_Claims",1
"85393","L4989993","Appeal_Claims",0
"85394","V1405998","Appeal_Claims",0
"85395","J3794402","Appeal_Claims",0
"85396","J6090207","Appeal_Claims",0
"85397","Q0358755","Appeal_Claims",0
"85398","E3310431","Appeal_Claims",0
"85399","U4996873","Appeal_Claims",0
"85400","X8831389","Appeal_Claims",0
"85401","L4620155","Appeal_Claims",0
"85402","R4508275","Appeal_Claims",1
"85403","K7251200","Appeal_Claims",0
"85404","O6624949","Appeal_Claims",0
"85405","C0477720","Appeal_Claims",0
"85406","E3418954","Appeal_Claims",0
"85407","M8303014","Appeal_Claims",0
"85408","X8423427","Appeal_Claims",34
"85409","H3904327","Appeal_Claims",0
"85410","S5280826","Appeal_Claims",0
"85411","Q5994731","Appeal_Claims",1
"85412","W2784940","Appeal_Claims",0
"85413","A3932985","Appeal_Claims",2
"85414","M7808233","Appeal_Claims",19
"85415","X9838187","Appeal_Claims",0
"85416","J9273692","Appeal_Claims",0
"85417","A5935049","Appeal_Claims",1
"85418","P8673198","Appeal_Claims",0
"85419","R3062813","Appeal_Claims",0
"85420","K9070009","Appeal_Claims",0
"85421","L1234448","Appeal_Claims",0
"85422","F6161471","Appeal_Claims",0
"85423","T5031545","Appeal_Claims",25
"85424","U9985494","Appeal_Claims",0
"85425","N5642501","Appeal_Claims",0
"85426","U2511554","Appeal_Claims",0
"85427","L1462686","Appeal_Claims",34
"85428","W3057644","Appeal_Claims",0
"85429","R1157098","Appeal_Claims",7
"85430","H6123346","Appeal_Claims",0
"85431","B5044143","Appeal_Claims",0
"85432","M0787435","Appeal_Claims",0
"85433","L6862501","Appeal_Claims",0
"85434","Q6012027","Appeal_Claims",0
"85435","Y1331296","Appeal_Claims",0
"85436","Q0844397","Appeal_Claims",0
"85437","L8527164","Appeal_Claims",2
"85438","Z9835716","Appeal_Claims",0
"85439","W8904146","Appeal_Claims",0
"85440","S6146702","Appeal_Claims",0
"85441","O8649302","Appeal_Claims",78
"85442","E1865850","Appeal_Claims",0
"85443","L0491404","Appeal_Claims",0
"85444","L9668133","Appeal_Claims",0
"85445","F6645012","Appeal_Claims",0
"85446","O1962372","Appeal_Claims",0
"85447","R9384362","Appeal_Claims",0
"85448","W4719505","Appeal_Claims",1
"85449","B4602767","Appeal_Claims",0
"85450","Z4732270","Appeal_Claims",0
"85451","K6910751","Appeal_Claims",0
"85452","Y6049186","Appeal_Claims",0
"85453","Z9352663","Appeal_Claims",238
"85454","V0902182","Appeal_Claims",0
"85455","G0911234","Appeal_Claims",437
"85456","S4028324","Appeal_Claims",0
"85457","R5128242","Appeal_Claims",0
"85458","T7181833","Appeal_Claims",1
"85459","R9345604","Appeal_Claims",30
"85460","X8417000","Appeal_Claims",204
"85461","L6677983","Appeal_Claims",0
"85462","J0610385","Appeal_Claims",0
"85463","L7693454","Appeal_Claims",0
"85464","C7887339","Appeal_Claims",0
"85465","G2096165","Appeal_Claims",0
"85466","V0971995","Appeal_Claims",0
"85467","Q8376401","Appeal_Claims",0
"85468","C5203879","Appeal_Claims",0
"85469","L9768944","Appeal_Claims",0
"85470","V2438106","Appeal_Claims",0
"85471","W5185223","Appeal_Claims",1
"85472","L1925026","Appeal_Claims",0
"85473","V1024797","Appeal_Claims",1
"85474","X1156191","Appeal_Claims",0
"85475","N6740622","Appeal_Claims",0
"85476","B0387572","Appeal_Claims",0
"85477","A7672363","Appeal_Claims",0
"85478","W5027329","Appeal_Claims",0
"85479","I9456399","Appeal_Claims",1
"85480","W3380437","Appeal_Claims",0
"85481","F2341721","Appeal_Claims",0
"85482","J8928414","Appeal_Claims",1
"85483","I4178378","Appeal_Claims",0
"85484","B8093808","Appeal_Claims",75
"85485","Q5167404","Appeal_Claims",0
"85486","J7772762","Appeal_Claims",0
"85487","P9733870","Appeal_Claims",0
"85488","E3221581","Appeal_Claims",0
"85489","M3142014","Appeal_Claims",232
"85490","Y3659520","Appeal_Claims",137
"85491","H6945106","Appeal_Claims",0
"85492","J0053699","Appeal_Claims",0
"85493","J9932644","Appeal_Claims",0
"85494","X3798135","Appeal_Claims",1
"85495","J9681253","Appeal_Claims",0
"85496","T4676047","Appeal_Claims",0
"85497","J3352580","Appeal_Claims",1
"85498","E0918427","Appeal_Claims",0
"85499","Q0969947","Appeal_Claims",0
"85500","K1711966","Appeal_Claims",0
"85501","B4764055","Appeal_Claims",0
"85502","S8739073","Appeal_Claims",1
"85503","U9653975","Appeal_Claims",0
"85504","E3968951","Appeal_Claims",0
"85505","C3252114","Appeal_Claims",0
"85506","W1259672","Appeal_Claims",0
"85507","F3593076","Appeal_Claims",0
"85508","S9718494","Appeal_Claims",0
"85509","V1545004","Appeal_Claims",238
"85510","U3620786","Appeal_Claims",0
"85511","J8802970","Appeal_Claims",328
"85512","D3972551","Appeal_Claims",283
"85513","T6024048","Appeal_Claims",0
"85514","Z5428850","Appeal_Claims",0
"85515","B8925415","Appeal_Claims",0
"85516","F2177555","Appeal_Claims",0
"85517","A6522958","Appeal_Claims",0
"85518","M2049094","Appeal_Claims",126
"85519","J4523620","Appeal_Claims",0
"85520","B7223583","Appeal_Claims",0
"85521","J7392069","Appeal_Claims",0
"85522","H6541524","Appeal_Claims",0
"85523","D4683308","Appeal_Claims",0
"85524","J5042150","Appeal_Claims",1
"85525","A2176655","Appeal_Claims",2
"85526","I6793247","Appeal_Claims",0
"85527","X1780210","Appeal_Claims",0
"85528","U4048102","Appeal_Claims",0
"85529","P5282758","Appeal_Claims",0
"85530","K4305744","Appeal_Claims",0
"85531","L5207423","Appeal_Claims",0
"85532","M5428651","Appeal_Claims",0
"85533","T3437234","Appeal_Claims",0
"85534","G2841719","Appeal_Claims",0
"85535","W0350229","Appeal_Claims",0
"85536","L4561083","Appeal_Claims",0
"85537","B6323940","Appeal_Claims",0
"85538","W3718703","Appeal_Claims",0
"85539","Q4861854","Appeal_Claims",188
"85540","U3006678","Appeal_Claims",0
"85541","A6147761","Appeal_Claims",0
"85542","J9024969","Appeal_Claims",0
"85543","A2503713","Appeal_Claims",93
"85544","P8144698","Appeal_Claims",0
"85545","B4781636","Appeal_Claims",0
"85546","P0562916","Appeal_Claims",0
"85547","V6477201","Appeal_Claims",0
"85548","Q6826168","Appeal_Claims",0
"85549","I4176541","Appeal_Claims",0
"85550","T4841242","Appeal_Claims",0
"85551","O9612174","Appeal_Claims",0
"85552","E0832856","Appeal_Claims",0
"85553","Y1222548","Appeal_Claims",0
"85554","Z0544170","Appeal_Claims",0
"85555","U9791761","Appeal_Claims",54
"85556","D9942569","Appeal_Claims",0
"85557","Z8220184","Appeal_Claims",1
"85558","Z4345438","Appeal_Claims",0
"85559","L6477893","Appeal_Claims",2
"85560","U4907065","Appeal_Claims",0
"85561","J1064825","Appeal_Claims",0
"85562","X1910340","Appeal_Claims",0
"85563","H8086961","Appeal_Claims",0
"85564","R3087690","Appeal_Claims",0
"85565","Z4182676","Appeal_Claims",0
"85566","S5571925","Appeal_Claims",0
"85567","W9427776","Appeal_Claims",61
"85568","T5639063","Appeal_Claims",0
"85569","M4248390","Appeal_Claims",0
"85570","J9512101","Appeal_Claims",0
"85571","H2358119","Appeal_Claims",0
"85572","W2311826","Appeal_Claims",0
"85573","R8201738","Appeal_Claims",0
"85574","K6069034","Appeal_Claims",0
"85575","G4322071","Appeal_Claims",0
"85576","F5636758","Appeal_Claims",0
"85577","J3279439","Appeal_Claims",1
"85578","B1020893","Appeal_Claims",38
"85579","P1008789","Appeal_Claims",1
"85580","I4514780","Appeal_Claims",0
"85581","V9200286","Appeal_Claims",0
"85582","O4791866","Appeal_Claims",0
"85583","X5169123","Appeal_Claims",83
"85584","I5651432","Appeal_Claims",143
"85585","P9883258","Appeal_Claims",0
"85586","N7681209","Appeal_Claims",0
"85587","M2817171","Appeal_Claims",0
"85588","C1539807","Appeal_Claims",0
"85589","Y5759073","Appeal_Claims",0
"85590","T7418414","Appeal_Claims",0
"85591","R8700221","Appeal_Claims",0
"85592","O2879455","Appeal_Claims",0
"85593","M6247815","Appeal_Claims",9
"85594","X2480174","Appeal_Claims",2
"85595","C3544377","Appeal_Claims",0
"85596","W2562301","Appeal_Claims",0
"85597","Y3050653","Appeal_Claims",337
"85598","M0244537","Appeal_Claims",0
"85599","Y5856802","Appeal_Claims",0
"85600","W7359864","Appeal_Claims",1
"85601","V8709122","Appeal_Claims",0
"85602","Z7100800","Appeal_Claims",0
"85603","B8577831","Appeal_Claims",0
"85604","K3701778","Appeal_Claims",0
"85605","A9932501","Appeal_Claims",0
"85606","W6903557","Appeal_Claims",0
"85607","F0949200","Appeal_Claims",0
"85608","G2943146","Appeal_Claims",214
"85609","M5136613","Appeal_Claims",0
"85610","B0532172","Appeal_Claims",0
"85611","W7723819","Appeal_Claims",0
"85612","I5799823","Appeal_Claims",0
"85613","F1817885","Appeal_Claims",1
"85614","K0287124","Appeal_Claims",1
"85615","F0361136","Appeal_Claims",0
"85616","L3645143","Appeal_Claims",0
"85617","Z8457727","Appeal_Claims",0
"85618","Q6249484","Appeal_Claims",0
"85619","E4201167","Appeal_Claims",1
"85620","Z9616716","Appeal_Claims",0
"85621","I5447175","Appeal_Claims",0
"85622","Q9147638","Appeal_Claims",0
"85623","J6214571","Appeal_Claims",0
"85624","L0419246","Appeal_Claims",0
"85625","Q9277225","Appeal_Claims",0
"85626","Q9061551","Appeal_Claims",0
"85627","A9725114","Appeal_Claims",2
"85628","J8903123","Appeal_Claims",0
"85629","N5305609","Appeal_Claims",0
"85630","G4623344","Appeal_Claims",0
"85631","K6006167","Appeal_Claims",1
"85632","G5599107","Appeal_Claims",0
"85633","O9472768","Appeal_Claims",0
"85634","X0882474","Appeal_Claims",0
"85635","R1424708","Appeal_Claims",0
"85636","K2539904","Appeal_Claims",1
"85637","Q5986476","Appeal_Claims",242
"85638","B1076147","Appeal_Claims",0
"85639","Q8071007","Appeal_Claims",150
"85640","M0669508","Appeal_Claims",0
"85641","M7512269","Appeal_Claims",0
"85642","Y3387527","Appeal_Claims",1
"85643","C5820667","Appeal_Claims",0
"85644","F6506925","Appeal_Claims",0
"85645","Y7567302","Appeal_Claims",6
"85646","A2162997","Appeal_Claims",0
"85647","Q8347434","Appeal_Claims",0
"85648","N6656794","Appeal_Claims",0
"85649","A5896426","Appeal_Claims",0
"85650","L2216331","Appeal_Claims",0
"85651","W1648621","Appeal_Claims",0
"85652","Z2144649","Appeal_Claims",230
"85653","N5066213","Appeal_Claims",0
"85654","K6634086","Appeal_Claims",0
"85655","S4311625","Appeal_Claims",72
"85656","R4089372","Appeal_Claims",0
"85657","F6784375","Appeal_Claims",0
"85658","F8316466","Appeal_Claims",0
"85659","F8455331","Appeal_Claims",16
"85660","Z3656635","Appeal_Claims",1
"85661","C3153015","Appeal_Claims",0
"85662","N8895435","Appeal_Claims",0
"85663","C7801186","Appeal_Claims",0
"85664","F5251013","Appeal_Claims",69
"85665","A9170810","Appeal_Claims",0
"85666","Q0896328","Appeal_Claims",0
"85667","Q1228137","Appeal_Claims",0
"85668","F6926194","Appeal_Claims",4
"85669","V8070670","Appeal_Claims",1
"85670","I4566557","Appeal_Claims",25
"85671","L7023840","Appeal_Claims",0
"85672","M9434157","Appeal_Claims",0
"85673","H5112837","Appeal_Claims",0
"85674","W4405314","Appeal_Claims",1
"85675","X4772887","Appeal_Claims",0
"85676","O4466990","Appeal_Claims",0
"85677","R6350200","Appeal_Claims",0
"85678","O2252341","Appeal_Claims",0
"85679","Z6887639","Appeal_Claims",0
"85680","D4877430","Appeal_Claims",0
"85681","E2915766","Appeal_Claims",0
"85682","C7922893","Appeal_Claims",251
"85683","V6387411","Appeal_Claims",0
"85684","Q9610754","Appeal_Claims",0
"85685","P3562629","Appeal_Claims",0
"85686","F7090724","Appeal_Claims",0
"85687","I4822320","Appeal_Claims",0
"85688","J6775726","Appeal_Claims",0
"85689","M1952991","Appeal_Claims",0
"85690","V3262602","Appeal_Claims",0
"85691","Q1971622","Appeal_Claims",37
"85692","L0826592","Appeal_Claims",1
"85693","M9776145","Appeal_Claims",0
"85694","S3834793","Appeal_Claims",0
"85695","D6549405","Appeal_Claims",68
"85696","A7188251","Appeal_Claims",0
"85697","X7390158","Appeal_Claims",0
"85698","K6054406","Appeal_Claims",0
"85699","V8471641","Appeal_Claims",0
"85700","A5501576","Appeal_Claims",1
"85701","F1536722","Appeal_Claims",0
"85702","B2700045","Appeal_Claims",135
"85703","L6308724","Appeal_Claims",0
"85704","J1426277","Appeal_Claims",1
"85705","U4388525","Appeal_Claims",0
"85706","L3857818","Appeal_Claims",0
"85707","N3472467","Appeal_Claims",0
"85708","I9129512","Appeal_Claims",0
"85709","X5427163","Appeal_Claims",3
"85710","R0708047","Appeal_Claims",0
"85711","B2933768","Appeal_Claims",0
"85712","X5587900","Appeal_Claims",0
"85713","Z5123592","Appeal_Claims",0
"85714","J9675827","Appeal_Claims",0
